log,label,type
"11.173.102.88 - - [24/Mar/2026:12:45:38] ""GET / HTTP/1.1"" 504",attack,DoS
"28.165.15.237 - - [24/Mar/2026:12:09:41] ""GET / HTTP/1.1"" 200",attack,DoS
"90.10.119.229 - - [24/Mar/2026:12:49:06] ""GET / HTTP/1.1"" 504",attack,DoS
"254.103.58.189 - - [24/Mar/2026:12:29:04] ""GET /home HTTP/1.1"" 503",attack,DoS
"168.194.189.233 - - [24/Mar/2026:12:57:26] ""GET / HTTP/1.1"" 503",attack,DoS
"29.89.130.140 - - [24/Mar/2026:12:22:48] ""GET /login HTTP/1.1"" 503",attack,DoS
"137.201.88.93 - - [24/Mar/2026:12:16:06] ""GET /login HTTP/1.1"" 503",attack,DoS
"130.61.69.149 - - [24/Mar/2026:12:05:05] ""GET /login HTTP/1.1"" 503",attack,DoS
"20.92.205.135 - - [24/Mar/2026:12:23:01] ""GET / HTTP/1.1"" 200",attack,DoS
"151.121.127.132 - - [24/Mar/2026:12:14:09] ""GET / HTTP/1.1"" 503",attack,DoS
"27.235.76.13 - - [24/Mar/2026:12:13:57] ""GET /api/data HTTP/1.1"" 200",normal,DoS
"8.32.166.16 - - [24/Mar/2026:12:08:50] ""GET / HTTP/1.1"" 504",attack,DoS
"129.199.202.204 - - [24/Mar/2026:12:00:31] ""GET /login HTTP/1.1"" 504",attack,DoS
"248.97.99.177 - - [24/Mar/2026:12:45:29] ""GET / HTTP/1.1"" 200",normal,DoS
"126.116.145.5 - - [24/Mar/2026:12:01:26] ""GET /login HTTP/1.1"" 503",attack,DoS
"82.156.96.82 - - [24/Mar/2026:12:24:42] ""GET /login HTTP/1.1"" 200",normal,DoS
"211.184.96.248 - - [24/Mar/2026:12:27:15] ""GET /api/data HTTP/1.1"" 503",attack,DoS
"217.201.224.230 - - [24/Mar/2026:12:25:34] ""GET / HTTP/1.1"" 504",attack,DoS
"209.208.184.20 - - [24/Mar/2026:12:27:48] ""GET /home HTTP/1.1"" 503",attack,DoS
"41.173.77.210 - - [24/Mar/2026:12:24:43] ""GET /login HTTP/1.1"" 503",attack,DoS
"224.165.35.218 - - [24/Mar/2026:12:39:20] ""GET / HTTP/1.1"" 504",attack,DoS
"12.69.74.82 - - [24/Mar/2026:12:01:53] ""GET / HTTP/1.1"" 504",attack,DoS
"154.151.98.82 - - [24/Mar/2026:12:07:00] ""GET / HTTP/1.1"" 200",attack,DoS
"141.233.13.109 - - [24/Mar/2026:12:07:24] ""GET /login HTTP/1.1"" 200",normal,DoS
"51.77.186.245 - - [24/Mar/2026:12:10:37] ""GET /api/data HTTP/1.1"" 503",attack,DoS
"82.73.248.75 - - [24/Mar/2026:12:55:26] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"100.91.126.52 - - [24/Mar/2026:12:03:05] ""GET /api/data HTTP/1.1"" 200",attack,DoS
"7.230.225.237 - - [24/Mar/2026:12:36:07] ""GET /api/data HTTP/1.1"" 503",attack,DoS
"142.28.33.83 - - [24/Mar/2026:12:53:02] ""GET /api/data HTTP/1.1"" 200",attack,DoS
"102.49.18.29 - - [24/Mar/2026:12:00:57] ""GET /home HTTP/1.1"" 200",attack,DoS
"113.138.154.254 - - [24/Mar/2026:12:25:51] ""GET /login HTTP/1.1"" 503",attack,DoS
"235.57.247.135 - - [24/Mar/2026:12:12:27] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"162.102.40.4 - - [24/Mar/2026:12:48:38] ""GET / HTTP/1.1"" 504",attack,DoS
"177.230.228.232 - - [24/Mar/2026:12:13:01] ""GET /home HTTP/1.1"" 504",attack,DoS
"109.249.114.151 - - [24/Mar/2026:12:26:51] ""GET /login HTTP/1.1"" 200",normal,DoS
"59.105.149.203 - - [24/Mar/2026:12:22:48] ""GET /api/data HTTP/1.1"" 200",attack,DoS
"22.77.217.251 - - [24/Mar/2026:12:13:26] ""GET / HTTP/1.1"" 200",normal,DoS
"228.178.61.86 - - [24/Mar/2026:12:33:39] ""GET /api/data HTTP/1.1"" 200",attack,DoS
"128.34.116.97 - - [24/Mar/2026:12:41:35] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"154.4.120.182 - - [24/Mar/2026:12:08:29] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"67.233.111.34 - - [24/Mar/2026:12:49:16] ""GET /home HTTP/1.1"" 200",attack,DoS
"69.233.244.85 - - [24/Mar/2026:12:41:00] ""GET /login HTTP/1.1"" 503",attack,DoS
"31.223.150.116 - - [24/Mar/2026:12:12:10] ""GET /login HTTP/1.1"" 504",attack,DoS
"38.66.36.85 - - [24/Mar/2026:12:31:27] ""GET /home HTTP/1.1"" 200",attack,DoS
"41.168.240.233 - - [24/Mar/2026:12:36:36] ""GET /home HTTP/1.1"" 200",attack,DoS
"195.92.45.138 - - [24/Mar/2026:12:38:43] ""GET /home HTTP/1.1"" 504",attack,DoS
"196.186.199.195 - - [24/Mar/2026:12:15:31] ""GET /login HTTP/1.1"" 503",attack,DoS
"71.180.218.206 - - [24/Mar/2026:12:00:24] ""GET / HTTP/1.1"" 504",attack,DoS
"244.91.137.163 - - [24/Mar/2026:12:38:41] ""GET /api/data HTTP/1.1"" 200",normal,DoS
"78.220.84.109 - - [24/Mar/2026:12:00:49] ""GET /login HTTP/1.1"" 503",attack,DoS
"204.224.7.167 - - [24/Mar/2026:12:16:21] ""GET /login HTTP/1.1"" 504",attack,DoS
"79.77.245.246 - - [24/Mar/2026:12:40:43] ""GET /login HTTP/1.1"" 200",normal,DoS
"210.136.66.69 - - [24/Mar/2026:12:46:15] ""GET /login HTTP/1.1"" 503",attack,DoS
"140.66.248.56 - - [24/Mar/2026:12:09:59] ""GET /api/data HTTP/1.1"" 200",attack,DoS
"123.206.34.24 - - [24/Mar/2026:12:01:11] ""GET / HTTP/1.1"" 504",attack,DoS
"248.123.206.121 - - [24/Mar/2026:12:48:39] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"31.175.227.18 - - [24/Mar/2026:12:35:11] ""GET / HTTP/1.1"" 504",attack,DoS
"158.46.215.221 - - [24/Mar/2026:12:59:43] ""GET /home HTTP/1.1"" 503",attack,DoS
"63.16.128.60 - - [24/Mar/2026:12:18:07] ""GET /home HTTP/1.1"" 200",normal,DoS
"6.202.88.35 - - [24/Mar/2026:12:31:18] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"201.49.215.197 - - [24/Mar/2026:12:04:01] ""GET /home HTTP/1.1"" 503",attack,DoS
"168.64.31.29 - - [24/Mar/2026:12:22:20] ""GET /api/data HTTP/1.1"" 503",attack,DoS
"106.252.106.183 - - [24/Mar/2026:12:29:30] ""GET /api/data HTTP/1.1"" 200",attack,DoS
"81.46.17.95 - - [24/Mar/2026:12:03:36] ""GET / HTTP/1.1"" 200",normal,DoS
"125.209.39.85 - - [24/Mar/2026:12:04:57] ""GET /api/data HTTP/1.1"" 503",attack,DoS
"253.248.210.68 - - [24/Mar/2026:12:31:03] ""GET /home HTTP/1.1"" 200",attack,DoS
"40.212.195.241 - - [24/Mar/2026:12:52:44] ""GET /login HTTP/1.1"" 503",attack,DoS
"98.150.212.93 - - [24/Mar/2026:12:03:40] ""GET / HTTP/1.1"" 504",attack,DoS
"23.66.186.237 - - [24/Mar/2026:12:18:21] ""GET /login HTTP/1.1"" 200",attack,DoS
"136.212.24.81 - - [24/Mar/2026:12:25:41] ""GET /home HTTP/1.1"" 200",normal,DoS
"203.251.56.101 - - [24/Mar/2026:12:38:22] ""GET /home HTTP/1.1"" 504",attack,DoS
"225.75.249.201 - - [24/Mar/2026:12:31:14] ""GET /home HTTP/1.1"" 200",attack,DoS
"165.148.4.228 - - [24/Mar/2026:12:10:55] ""GET /api/data HTTP/1.1"" 200",attack,DoS
"241.66.169.77 - - [24/Mar/2026:12:49:47] ""GET /home HTTP/1.1"" 200",attack,DoS
"218.83.111.201 - - [24/Mar/2026:12:04:05] ""GET / HTTP/1.1"" 200",attack,DoS
"214.186.98.144 - - [24/Mar/2026:12:05:38] ""GET /api/data HTTP/1.1"" 503",attack,DoS
"112.224.194.11 - - [24/Mar/2026:12:41:24] ""GET /home HTTP/1.1"" 504",attack,DoS
"210.243.244.169 - - [24/Mar/2026:12:15:25] ""GET /login HTTP/1.1"" 504",attack,DoS
"195.56.214.184 - - [24/Mar/2026:12:22:17] ""GET / HTTP/1.1"" 503",attack,DoS
"67.184.155.228 - - [24/Mar/2026:12:30:10] ""GET /home HTTP/1.1"" 504",attack,DoS
"23.111.227.163 - - [24/Mar/2026:12:09:01] ""GET /home HTTP/1.1"" 200",attack,DoS
"121.95.3.188 - - [24/Mar/2026:12:15:00] ""GET /login HTTP/1.1"" 504",attack,DoS
"45.110.132.13 - - [24/Mar/2026:12:50:43] ""GET /api/data HTTP/1.1"" 503",attack,DoS
"237.216.60.238 - - [24/Mar/2026:12:18:18] ""GET /home HTTP/1.1"" 504",attack,DoS
"249.251.116.25 - - [24/Mar/2026:12:00:18] ""GET /home HTTP/1.1"" 200",attack,DoS
"126.247.118.231 - - [24/Mar/2026:12:02:07] ""GET /api/data HTTP/1.1"" 503",attack,DoS
"238.215.113.74 - - [24/Mar/2026:12:14:40] ""GET /home HTTP/1.1"" 504",attack,DoS
"195.15.149.232 - - [24/Mar/2026:12:20:59] ""GET / HTTP/1.1"" 503",attack,DoS
"112.2.115.191 - - [24/Mar/2026:12:56:15] ""GET / HTTP/1.1"" 200",normal,DoS
"139.81.97.189 - - [24/Mar/2026:12:44:30] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"177.67.151.80 - - [24/Mar/2026:12:32:57] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"44.146.148.66 - - [24/Mar/2026:12:15:41] ""GET /login HTTP/1.1"" 200",attack,DoS
"109.98.167.188 - - [24/Mar/2026:12:37:26] ""GET /home HTTP/1.1"" 200",attack,DoS
"181.63.123.166 - - [24/Mar/2026:12:57:14] ""GET /api/data HTTP/1.1"" 503",attack,DoS
"41.26.223.52 - - [24/Mar/2026:12:29:34] ""GET / HTTP/1.1"" 200",attack,DoS
"218.250.168.26 - - [24/Mar/2026:12:16:17] ""GET /login HTTP/1.1"" 503",attack,DoS
"160.186.27.75 - - [24/Mar/2026:12:06:20] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"25.117.117.64 - - [24/Mar/2026:12:27:47] ""GET / HTTP/1.1"" 200",normal,DoS
"71.57.153.192 - - [24/Mar/2026:12:36:17] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"90.175.253.15 - - [24/Mar/2026:12:02:37] ""GET /login HTTP/1.1"" 200",attack,DoS
"43.37.232.44 - - [24/Mar/2026:12:23:31] ""GET /login HTTP/1.1"" 200",attack,DoS
"118.231.15.148 - - [24/Mar/2026:12:12:34] ""GET /login HTTP/1.1"" 503",attack,DoS
"213.74.220.39 - - [24/Mar/2026:12:54:45] ""GET /login HTTP/1.1"" 504",attack,DoS
"214.61.14.234 - - [24/Mar/2026:12:16:56] ""GET / HTTP/1.1"" 504",attack,DoS
"211.238.217.249 - - [24/Mar/2026:12:43:12] ""GET / HTTP/1.1"" 504",attack,DoS
"189.111.178.190 - - [24/Mar/2026:12:26:01] ""GET /login HTTP/1.1"" 503",attack,DoS
"241.218.180.171 - - [24/Mar/2026:12:25:12] ""GET /login HTTP/1.1"" 200",attack,DoS
"143.165.140.25 - - [24/Mar/2026:12:38:53] ""GET /login HTTP/1.1"" 200",attack,DoS
"141.14.59.160 - - [24/Mar/2026:12:25:25] ""GET / HTTP/1.1"" 200",attack,DoS
"180.109.227.79 - - [24/Mar/2026:12:09:52] ""GET / HTTP/1.1"" 200",normal,DoS
"3.60.208.36 - - [24/Mar/2026:12:32:15] ""GET /login HTTP/1.1"" 200",attack,DoS
"42.108.72.30 - - [24/Mar/2026:12:37:09] ""GET /login HTTP/1.1"" 504",attack,DoS
"152.33.15.167 - - [24/Mar/2026:12:55:57] ""GET /home HTTP/1.1"" 503",attack,DoS
"186.118.149.134 - - [24/Mar/2026:12:33:20] ""GET /login HTTP/1.1"" 200",attack,DoS
"131.191.172.28 - - [24/Mar/2026:12:19:38] ""GET /login HTTP/1.1"" 504",attack,DoS
"47.252.243.76 - - [24/Mar/2026:12:40:35] ""GET /login HTTP/1.1"" 503",attack,DoS
"125.222.33.216 - - [24/Mar/2026:12:39:48] ""GET / HTTP/1.1"" 504",attack,DoS
"233.80.254.94 - - [24/Mar/2026:12:06:18] ""GET / HTTP/1.1"" 200",attack,DoS
"68.9.109.175 - - [24/Mar/2026:12:42:19] ""GET /home HTTP/1.1"" 200",attack,DoS
"143.40.191.177 - - [24/Mar/2026:12:24:15] ""GET /home HTTP/1.1"" 504",attack,DoS
"20.216.143.226 - - [24/Mar/2026:12:23:16] ""GET / HTTP/1.1"" 503",attack,DoS
"225.155.196.154 - - [24/Mar/2026:12:29:31] ""GET /home HTTP/1.1"" 200",normal,DoS
"106.85.190.211 - - [24/Mar/2026:12:42:22] ""GET /home HTTP/1.1"" 504",attack,DoS
"120.166.113.148 - - [24/Mar/2026:12:26:13] ""GET / HTTP/1.1"" 200",attack,DoS
"70.58.231.7 - - [24/Mar/2026:12:14:55] ""GET /api/data HTTP/1.1"" 200",normal,DoS
"155.26.86.66 - - [24/Mar/2026:12:38:50] ""GET / HTTP/1.1"" 200",normal,DoS
"174.247.169.189 - - [24/Mar/2026:12:44:11] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"189.148.168.67 - - [24/Mar/2026:12:27:34] ""GET /home HTTP/1.1"" 503",attack,DoS
"91.231.233.246 - - [24/Mar/2026:12:28:08] ""GET / HTTP/1.1"" 504",attack,DoS
"22.32.148.194 - - [24/Mar/2026:12:48:34] ""GET /home HTTP/1.1"" 503",attack,DoS
"207.197.195.157 - - [24/Mar/2026:12:17:13] ""GET /login HTTP/1.1"" 504",attack,DoS
"196.190.60.3 - - [24/Mar/2026:12:36:13] ""GET /home HTTP/1.1"" 200",attack,DoS
"101.104.199.239 - - [24/Mar/2026:12:27:47] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"204.13.116.116 - - [24/Mar/2026:12:55:43] ""GET / HTTP/1.1"" 200",attack,DoS
"150.224.238.9 - - [24/Mar/2026:12:49:07] ""GET / HTTP/1.1"" 200",attack,DoS
"227.1.77.213 - - [24/Mar/2026:12:55:13] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"117.81.51.190 - - [24/Mar/2026:12:42:22] ""GET /home HTTP/1.1"" 200",attack,DoS
"11.61.69.196 - - [24/Mar/2026:12:26:07] ""GET / HTTP/1.1"" 200",attack,DoS
"34.67.121.173 - - [24/Mar/2026:12:49:43] ""GET /api/data HTTP/1.1"" 503",attack,DoS
"254.224.56.78 - - [24/Mar/2026:12:50:17] ""GET /home HTTP/1.1"" 504",attack,DoS
"58.238.225.239 - - [24/Mar/2026:12:34:35] ""GET / HTTP/1.1"" 200",attack,DoS
"199.121.102.124 - - [24/Mar/2026:12:13:39] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"20.29.19.203 - - [24/Mar/2026:12:07:45] ""GET /api/data HTTP/1.1"" 503",attack,DoS
"78.215.243.210 - - [24/Mar/2026:12:34:10] ""GET /home HTTP/1.1"" 504",attack,DoS
"65.235.8.132 - - [24/Mar/2026:12:57:46] ""GET /api/data HTTP/1.1"" 200",normal,DoS
"20.21.52.233 - - [24/Mar/2026:12:55:51] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"75.159.16.174 - - [24/Mar/2026:12:07:24] ""GET /login HTTP/1.1"" 503",attack,DoS
"113.85.33.192 - - [24/Mar/2026:12:09:29] ""GET /api/data HTTP/1.1"" 200",attack,DoS
"172.9.179.26 - - [24/Mar/2026:12:48:11] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"3.233.169.212 - - [24/Mar/2026:12:46:19] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"236.111.50.105 - - [24/Mar/2026:12:07:03] ""GET /home HTTP/1.1"" 504",attack,DoS
"21.65.11.159 - - [24/Mar/2026:12:44:08] ""GET /home HTTP/1.1"" 503",attack,DoS
"73.247.184.241 - - [24/Mar/2026:12:33:12] ""GET /api/data HTTP/1.1"" 200",attack,DoS
"156.121.227.174 - - [24/Mar/2026:12:39:51] ""GET /login HTTP/1.1"" 200",attack,DoS
"32.80.98.190 - - [24/Mar/2026:12:28:41] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"134.85.84.152 - - [24/Mar/2026:12:44:48] ""GET /login HTTP/1.1"" 503",attack,DoS
"124.202.81.164 - - [24/Mar/2026:12:05:44] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"195.32.212.69 - - [24/Mar/2026:12:46:55] ""GET /home HTTP/1.1"" 200",attack,DoS
"171.69.236.179 - - [24/Mar/2026:12:07:06] ""GET /login HTTP/1.1"" 504",attack,DoS
"170.225.186.114 - - [24/Mar/2026:12:29:53] ""GET / HTTP/1.1"" 504",attack,DoS
"27.245.154.212 - - [24/Mar/2026:12:24:10] ""GET / HTTP/1.1"" 503",attack,DoS
"21.3.30.186 - - [24/Mar/2026:12:59:52] ""GET / HTTP/1.1"" 503",attack,DoS
"61.143.134.128 - - [24/Mar/2026:12:19:18] ""GET / HTTP/1.1"" 200",normal,DoS
"246.100.27.54 - - [24/Mar/2026:12:34:26] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"170.215.120.236 - - [24/Mar/2026:12:51:40] ""GET /login HTTP/1.1"" 504",attack,DoS
"156.196.209.6 - - [24/Mar/2026:12:42:19] ""GET / HTTP/1.1"" 200",attack,DoS
"16.61.177.162 - - [24/Mar/2026:12:29:18] ""GET /login HTTP/1.1"" 200",attack,DoS
"91.176.194.64 - - [24/Mar/2026:12:20:31] ""GET / HTTP/1.1"" 503",attack,DoS
"165.73.53.81 - - [24/Mar/2026:12:06:01] ""GET / HTTP/1.1"" 200",normal,DoS
"28.110.243.230 - - [24/Mar/2026:12:06:37] ""GET /api/data HTTP/1.1"" 503",attack,DoS
"42.228.190.81 - - [24/Mar/2026:12:10:52] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"67.45.154.49 - - [24/Mar/2026:12:16:27] ""GET /login HTTP/1.1"" 200",attack,DoS
"157.56.110.6 - - [24/Mar/2026:12:31:23] ""GET / HTTP/1.1"" 504",attack,DoS
"176.174.148.139 - - [24/Mar/2026:12:09:35] ""GET /login HTTP/1.1"" 504",attack,DoS
"124.83.108.200 - - [24/Mar/2026:12:51:08] ""GET /login HTTP/1.1"" 503",attack,DoS
"1.247.107.165 - - [24/Mar/2026:12:06:15] ""GET /home HTTP/1.1"" 503",attack,DoS
"53.76.236.216 - - [24/Mar/2026:12:35:45] ""GET / HTTP/1.1"" 504",attack,DoS
"38.142.194.156 - - [24/Mar/2026:12:24:47] ""GET / HTTP/1.1"" 200",attack,DoS
"210.205.237.78 - - [24/Mar/2026:12:47:35] ""GET /home HTTP/1.1"" 503",attack,DoS
"33.5.91.95 - - [24/Mar/2026:12:16:29] ""GET /login HTTP/1.1"" 503",attack,DoS
"235.254.248.24 - - [24/Mar/2026:12:56:52] ""GET / HTTP/1.1"" 503",attack,DoS
"185.233.133.13 - - [24/Mar/2026:12:08:17] ""GET /api/data HTTP/1.1"" 200",attack,DoS
"125.21.25.1 - - [24/Mar/2026:12:06:38] ""GET /home HTTP/1.1"" 503",attack,DoS
"111.94.107.67 - - [24/Mar/2026:12:35:51] ""GET /login HTTP/1.1"" 200",attack,DoS
"90.28.120.95 - - [24/Mar/2026:12:31:45] ""GET /login HTTP/1.1"" 504",attack,DoS
"76.35.215.194 - - [24/Mar/2026:12:04:05] ""GET /home HTTP/1.1"" 200",attack,DoS
"212.237.188.194 - - [24/Mar/2026:12:50:06] ""GET /login HTTP/1.1"" 503",attack,DoS
"173.26.240.248 - - [24/Mar/2026:12:02:46] ""GET /login HTTP/1.1"" 503",attack,DoS
"104.195.241.125 - - [24/Mar/2026:12:27:48] ""GET /api/data HTTP/1.1"" 200",attack,DoS
"106.238.239.227 - - [24/Mar/2026:12:58:17] ""GET /api/data HTTP/1.1"" 200",attack,DoS
"70.206.59.189 - - [24/Mar/2026:12:59:21] ""GET /api/data HTTP/1.1"" 503",attack,DoS
"19.237.51.54 - - [24/Mar/2026:12:52:19] ""GET /api/data HTTP/1.1"" 503",attack,DoS
"141.62.251.207 - - [24/Mar/2026:12:01:08] ""GET / HTTP/1.1"" 504",attack,DoS
"176.241.42.139 - - [24/Mar/2026:12:52:44] ""GET /api/data HTTP/1.1"" 200",attack,DoS
"147.231.229.141 - - [24/Mar/2026:12:34:25] ""GET /home HTTP/1.1"" 200",normal,DoS
"2.35.27.123 - - [24/Mar/2026:12:45:31] ""GET /home HTTP/1.1"" 503",attack,DoS
"233.19.128.137 - - [24/Mar/2026:12:59:38] ""GET /login HTTP/1.1"" 503",attack,DoS
"228.168.32.34 - - [24/Mar/2026:12:54:50] ""GET /login HTTP/1.1"" 503",attack,DoS
"188.222.191.190 - - [24/Mar/2026:12:30:06] ""GET /login HTTP/1.1"" 200",normal,DoS
"20.96.210.102 - - [24/Mar/2026:12:01:25] ""GET /login HTTP/1.1"" 200",attack,DoS
"199.119.252.132 - - [24/Mar/2026:12:11:11] ""GET /api/data HTTP/1.1"" 503",attack,DoS
"30.68.222.159 - - [24/Mar/2026:12:38:33] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"112.107.81.118 - - [24/Mar/2026:12:24:19] ""GET /login HTTP/1.1"" 504",attack,DoS
"51.113.144.63 - - [24/Mar/2026:12:49:02] ""GET /login HTTP/1.1"" 503",attack,DoS
"162.199.112.74 - - [24/Mar/2026:12:29:05] ""GET /home HTTP/1.1"" 200",attack,DoS
"160.32.36.51 - - [24/Mar/2026:12:09:36] ""GET / HTTP/1.1"" 503",attack,DoS
"71.31.1.252 - - [24/Mar/2026:12:06:41] ""GET / HTTP/1.1"" 200",attack,DoS
"82.138.96.127 - - [24/Mar/2026:12:05:21] ""GET /login HTTP/1.1"" 200",normal,DoS
"159.125.45.196 - - [24/Mar/2026:12:13:21] ""GET /api/data HTTP/1.1"" 503",attack,DoS
"217.135.14.239 - - [24/Mar/2026:12:01:50] ""GET / HTTP/1.1"" 200",attack,DoS
"106.66.44.103 - - [24/Mar/2026:12:02:12] ""GET / HTTP/1.1"" 200",attack,DoS
"209.22.37.5 - - [24/Mar/2026:12:31:25] ""GET /home HTTP/1.1"" 200",attack,DoS
"141.95.153.177 - - [24/Mar/2026:12:57:01] ""GET /login HTTP/1.1"" 200",attack,DoS
"181.103.136.233 - - [24/Mar/2026:12:06:43] ""GET /api/data HTTP/1.1"" 503",attack,DoS
"205.48.137.217 - - [24/Mar/2026:12:01:39] ""GET /home HTTP/1.1"" 503",attack,DoS
"127.94.162.44 - - [24/Mar/2026:12:59:51] ""GET /home HTTP/1.1"" 503",attack,DoS
"28.151.92.200 - - [24/Mar/2026:12:18:41] ""GET / HTTP/1.1"" 503",attack,DoS
"37.157.234.23 - - [24/Mar/2026:12:23:23] ""GET /home HTTP/1.1"" 504",attack,DoS
"20.20.188.29 - - [24/Mar/2026:12:18:24] ""GET /api/data HTTP/1.1"" 503",attack,DoS
"168.183.254.10 - - [24/Mar/2026:12:13:00] ""GET /login HTTP/1.1"" 503",attack,DoS
"70.238.58.66 - - [24/Mar/2026:12:21:15] ""GET /home HTTP/1.1"" 200",attack,DoS
"245.146.89.136 - - [24/Mar/2026:12:19:57] ""GET /api/data HTTP/1.1"" 503",attack,DoS
"81.229.42.246 - - [24/Mar/2026:12:11:07] ""GET / HTTP/1.1"" 200",attack,DoS
"40.187.141.75 - - [24/Mar/2026:12:21:53] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"118.222.80.179 - - [24/Mar/2026:12:22:17] ""GET /login HTTP/1.1"" 503",attack,DoS
"33.243.228.253 - - [24/Mar/2026:12:54:24] ""GET /api/data HTTP/1.1"" 503",attack,DoS
"99.177.182.5 - - [24/Mar/2026:12:06:44] ""GET / HTTP/1.1"" 503",attack,DoS
"54.203.103.143 - - [24/Mar/2026:12:31:09] ""GET / HTTP/1.1"" 503",attack,DoS
"12.44.153.168 - - [24/Mar/2026:12:33:41] ""GET /api/data HTTP/1.1"" 503",attack,DoS
"152.228.46.134 - - [24/Mar/2026:12:18:57] ""GET / HTTP/1.1"" 503",attack,DoS
"31.65.203.96 - - [24/Mar/2026:12:57:47] ""GET / HTTP/1.1"" 503",attack,DoS
"246.161.75.96 - - [24/Mar/2026:12:20:55] ""GET /home HTTP/1.1"" 504",attack,DoS
"37.42.135.137 - - [24/Mar/2026:12:02:57] ""GET /home HTTP/1.1"" 200",normal,DoS
"68.86.186.114 - - [24/Mar/2026:12:35:56] ""GET / HTTP/1.1"" 200",normal,DoS
"199.213.55.245 - - [24/Mar/2026:12:41:44] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"230.128.9.187 - - [24/Mar/2026:12:56:25] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"211.28.154.4 - - [24/Mar/2026:12:22:08] ""GET / HTTP/1.1"" 200",attack,DoS
"33.249.30.136 - - [24/Mar/2026:12:23:51] ""GET /login HTTP/1.1"" 200",attack,DoS
"50.88.69.134 - - [24/Mar/2026:12:10:45] ""GET /api/data HTTP/1.1"" 200",normal,DoS
"158.192.56.113 - - [24/Mar/2026:12:43:17] ""GET /api/data HTTP/1.1"" 200",attack,DoS
"50.212.57.150 - - [24/Mar/2026:12:35:54] ""GET /home HTTP/1.1"" 503",attack,DoS
"89.24.158.151 - - [24/Mar/2026:12:40:29] ""GET / HTTP/1.1"" 504",attack,DoS
"225.221.177.15 - - [24/Mar/2026:12:12:18] ""GET /login HTTP/1.1"" 503",attack,DoS
"120.232.135.27 - - [24/Mar/2026:12:53:04] ""GET /login HTTP/1.1"" 504",attack,DoS
"109.122.109.17 - - [24/Mar/2026:12:56:50] ""GET /api/data HTTP/1.1"" 200",attack,DoS
"173.168.85.50 - - [24/Mar/2026:12:40:40] ""GET /home HTTP/1.1"" 200",attack,DoS
"59.147.137.141 - - [24/Mar/2026:12:49:48] ""GET /login HTTP/1.1"" 503",attack,DoS
"92.250.197.52 - - [24/Mar/2026:12:59:36] ""GET /home HTTP/1.1"" 504",attack,DoS
"91.211.12.234 - - [24/Mar/2026:12:20:05] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"199.62.230.104 - - [24/Mar/2026:12:44:46] ""GET /login HTTP/1.1"" 200",attack,DoS
"199.99.112.94 - - [24/Mar/2026:12:51:05] ""GET /login HTTP/1.1"" 200",attack,DoS
"170.124.241.11 - - [24/Mar/2026:12:40:36] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"121.103.237.203 - - [24/Mar/2026:12:50:35] ""GET /api/data HTTP/1.1"" 200",attack,DoS
"100.239.58.22 - - [24/Mar/2026:12:36:34] ""GET /home HTTP/1.1"" 200",attack,DoS
"65.107.247.214 - - [24/Mar/2026:12:00:34] ""GET / HTTP/1.1"" 503",attack,DoS
"220.173.144.104 - - [24/Mar/2026:12:39:07] ""GET / HTTP/1.1"" 504",attack,DoS
"79.148.243.26 - - [24/Mar/2026:12:50:49] ""GET /home HTTP/1.1"" 503",attack,DoS
"86.136.122.98 - - [24/Mar/2026:12:24:43] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"203.69.59.245 - - [24/Mar/2026:12:33:10] ""GET /login HTTP/1.1"" 504",attack,DoS
"94.208.121.156 - - [24/Mar/2026:12:37:43] ""GET /login HTTP/1.1"" 200",attack,DoS
"32.153.64.241 - - [24/Mar/2026:12:16:15] ""GET /home HTTP/1.1"" 504",attack,DoS
"127.207.230.97 - - [24/Mar/2026:12:58:57] ""GET /home HTTP/1.1"" 200",attack,DoS
